loan_amnt,funded_amnt,funded_amnt_inv,term,batch_enrolled,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
6000,6000,5975,36 months,BAT4138794,15.31,C,C2,,n/a,MORTGAGE,57500,286xx,NC,12.15,0,1,82,69,16,1,19796,61.3,36,597.03,0,0,0,0,82,INDIVIDUAL,57th week,0,0,19796,32300
4500,4500,4500,36 months, ,17.77,D,D1,united parcel service,10+ years,RENT,18500,152xx,PA,33.28,0,0,,,6,0,5837,89.8,9,1314.09,0,0,0,0,,INDIVIDUAL,139th week,0,0,23106,6500
8000,8000,8000,36 months, ,12.99,C,C2,Scheduler,10+ years,RENT,65000,322xx,FL,7.88,0,2,70,,7,0,6078,44.4,18,1018.4,0,0,0,0,70,INDIVIDUAL,61th week,0,0,14216,13700
6850,6850,6850,36 months,BAT6492646,7.9,A,A4,,n/a,RENT,28787,940xx,CA,23.68,0,0,,,18,0,15364,65.1,32,865.73,0,0,0,0,,INDIVIDUAL,157th week,0,,,
12000,12000,12000,36 months, ,10.64,B,B4,Case manager,10+ years,MORTGAGE,75000,723xx,AR,28.26,3,0,12,37,11,1,8982,45.4,17,99.31,0,0,0,0,20,INDIVIDUAL,4th week,0,0,72982,19800
10000,10000,9709.94,36 months, ,17.93,E,E5,,n/a,RENT,1.00E+05,113xx,NY,18.06,1,1,16,,26,0,41579,74.4,51,1344.43,0,0,0,0,,INDIVIDUAL,48th week,0,,,
4000,4000,4000,36 months,BAT5662637,6.89,A,A3,medical assistant,10+ years,MORTGAGE,36920,286xx,NC,15.44,0,0,26,,6,0,3870,33.4,13,107.51,0,0,0,0,,INDIVIDUAL,26th week,0,0,148743,11600
35000,35000,35000,60 months, ,13.33,C,C3,Risk director,5 years,MORTGAGE,133000,432xx,OH,12.96,0,1,,,8,0,51908,85.8,31,2597.36,0,0,0,0,,INDIVIDUAL,31th week,0,0,213712,60500
8600,8600,8600,36 months,,10.99,B,B4,Behavioral Specialist,5 years,MORTGAGE,42000,452xx,OH,22.09,0,0,,115,16,1,8419,25.1,21,501.24,0,0,0,0,,INDIVIDUAL,31th week,0,0,82728,33600
35000,35000,35000,36 months,BAT5060554,9.49,B,B2,CEO,8 years,MORTGAGE,225000,982xx,WA,9.2,1,2,6,,10,0,44462,85.7,21,2650.22,0,0,0,0,,INDIVIDUAL,48th week,0,0,270041,51900
3000,3000,3000,36 months, ,15.99,D,D2,Correction Sergeant,10+ years,MORTGAGE,73000,124xx,NY,28.7,0,0,,,11,0,38580,93.4,18,469.19,0,0,0,0,,INDIVIDUAL,61th week,0,0,235164,41300
15000,15000,15000,60 months, ,24.08,F,F2,Natrona County School District,1 year,MORTGAGE,50000,826xx,WY,17.76,0,0,,,12,0,13511,81.4,35,895.05,0,0,0,0,,INDIVIDUAL,13th week,0,0,132213,16600
17500,17500,17400,36 months, ,10.99,B,B3,Software Development Engineer,< 1 year,RENT,110000,980xx,WA,6.85,0,3,,,13,0,11950,24,15,2238.05,0,0,0,0,,INDIVIDUAL,74th week,0,0,21105,49800
11625,11625,11625,36 months,,5.93,A,A1,senior accountant,< 1 year,MORTGAGE,40000,295xx,SC,24.99,0,0,,,21,0,9264,14.5,42,540.73,0,0,0,0,,INDIVIDUAL,48th week,0,0,124867,63800
12000,12000,12000,60 months,BAT3016651,14.64,C,C3,Enterprise Server Manager,2 years,MORTGAGE,70000,800xx,CO,10.01,2,0,15,,7,0,15366,71.8,22,1433.63,0,0,0,0,61,INDIVIDUAL,52th week,0,0,168316,21400
2000,2000,2000,36 months,,19.47,D,D5,Researcher,2 years,RENT,94000,956xx,CA,12.17,0,0,,,8,0,8538,90.8,12,491.18,0,0,0,0,,INDIVIDUAL,83th week,0,0,40556,9400
5000,5000,5000,36 months,BAT4729018,11.44,B,B4,Cashier,8 years,RENT,21893.26,919xx,CA,10.14,0,1,62,,2,0,4779,95.6,6,457.98,0,0,0,0,,INDIVIDUAL,48th week,0,0,4779,5000
6000,6000,6000,36 months, ,13.11,B,B4,Arcadia Industrial,< 1 year,RENT,34000,157xx,PA,21.88,0,0,,,8,0,4574,50.8,11,1185.86,0,0,0,0,,INDIVIDUAL,113th week,0,0,22425,9000
13500,13500,13500,36 months, ,12.29,C,C1,Branch manager,3 years,MORTGAGE,86000,770xx,TX,13.99,1,1,16,101,16,1,11575,49.5,21,1051.64,0,0,0,0,16,INDIVIDUAL,39th week,0,0,59196,23400
19200,19200,19200,60 months,BAT4268557,11.53,B,B5,Physician Assistant,10+ years,RENT,108000,319xx,GA,31.06,0,0,65,,15,0,23009,47.7,47,1728.45,0,0,0,0,,INDIVIDUAL,44th week,0,0,283118,48200
20325,20325,20325,60 months, ,17.86,D,D5,Chaplain/Bereavement Coordinator,4 years,RENT,51000,300xx,GA,31.84,0,0,35,37,6,4,8427,37.1,20,3105.62,0,0,0,0,35,INDIVIDUAL,52th week,0,363,44476,22700
10750,10750,10750,36 months, ,11.99,B,B3,Frankie Marcello's,< 1 year,RENT,32000,708xx,LA,17.7,0,1,,,6,0,20420,61.1,24,1330.37,0,1535.26,276.3468,0,,INDIVIDUAL,70th week,0,0,20420,33445
24000,24000,24000,60 months,BAT3404765,23.83,F,F5,Jabil Circuit,< 1 year,RENT,85000,910xx,CA,18.92,0,2,,,7,0,32873,45.1,12,12082.18,0,0,0,0,,INDIVIDUAL,130th week,0,0,72739,72851
10000,10000,10000,36 months,BAT4818662,16.99,D,D3,Administrative,10+ years,OWN,74000,254xx,WV,22.63,0,0,69,,10,0,9093,60.6,15,2125.59,0,0,0,0,,INDIVIDUAL,83th week,0,0,208069,15000
7875,7875,7875,36 months,BAT422167,15.61,D,D1,Operations Supervisor,10+ years,MORTGAGE,75000,920xx,CA,25.57,0,2,30,36,5,1,2617,58.2,21,661.98,0,0,0,0,30,INDIVIDUAL,31th week,0,0,11505,4500
18000,18000,18000,36 months,,17.86,D,D5,Consultant,2 years,RENT,160000,604xx,IL,24.34,4,1,5,58,24,1,3846,13,48,1708.38,0,0,0,0,23,INDIVIDUAL,31th week,0,73,62754,29870
3750,3750,3750,36 months, ,17.86,D,D5,Mortgage Loan Officer,< 1 year,MORTGAGE,75000,364xx,AL,20.22,0,3,70,55,13,1,2780,70,19,469.05,0,0,0,0,47,INDIVIDUAL,44th week,0,0,111296,3980
5000,5000,5000,36 months,BAT6612051,6.92,A,A4,Controller,5 years,MORTGAGE,61000,334xx,FL,12,1,1,14,,5,0,5646,27.5,26,208.27,0,0,0,0,39,INDIVIDUAL,35th week,0,5578,11657,20500
3500,3500,3500,36 months, ,13.67,C,C4,Staff Nurse,4 years,MORTGAGE,90000,891xx,NV,18.19,0,0,,,14,0,29924,86,20,73.52,0,0,0,0,,INDIVIDUAL,9th week,0,0,302967,34800
10000,10000,10000,36 months,BAT3840785,11.53,B,B5,tech,10+ years,OWN,40000,086xx,NJ,32.64,0,0,,45,13,1,3578,34.7,26,659.87,0,0,0,0,,INDIVIDUAL,35th week,0,1182,120147,10300
17000,17000,17000,36 months, ,5.32,A,A1,Advisory Software Engineer,10+ years,MORTGAGE,105000,125xx,NY,15.53,0,0,,,6,0,51866,84.6,19,111.11,0,0,0,0,,INDIVIDUAL,9th week,0,0,149558,67400
15000,15000,15000,60 months, ,11.53,B,B5,truck driver,10+ years,RENT,55000,484xx,MI,5.74,0,0,,,5,0,7244,49.6,15,961.13,0,0,0,0,,INDIVIDUAL,31th week,0,0,7244,14600
10000,10000,10000,36 months,BAT3563724,23.4,E,E5,Tso,2 years,RENT,36000,112xx,NY,25.53,0,3,37,,4,0,3490,64.5,4,3558.05,0,0,0,0,,INDIVIDUAL,113th week,0,0,32768,5000
21500,21500,21500,60 months, ,16.99,D,D3,sales (vendor of beer),10+ years,RENT,75000,950xx,CA,14.45,0,1,,86,12,1,8254,41.7,18,605.55,0,0,0,0,,INDIVIDUAL,13th week,0,0,24441,19800
14975,14975,14975,60 months, ,18.25,E,E1,Accounts Payable,10+ years,MORTGAGE,48000,327xx,FL,31.4,1,0,12,,16,0,18673,76.2,36,1099.68,0,0,0,0,59,INDIVIDUAL,22th week,0,0,217221,24500
35000,35000,35000,36 months, ,9.49,B,B2,Regional Sales Manager,10+ years,RENT,162000,891xx,NV,11,0,0,29,,6,0,32133,70.8,21,2650.22,0,0,0,0,29,INDIVIDUAL,52th week,0,0,48582,45400
30000,30000,30000,36 months, ,13.35,C,C2,Credit Administrator,< 1 year,MORTGAGE,125000,921xx,CA,15.83,1,0,0,,10,0,148671,86.4,22,3927.98,0,0,0,0,25,INDIVIDUAL,61th week,1,484,416155,286100
24000,24000,24000,36 months,BAT5662637,6.24,A,A2,Consultant Pharmacist,9 years,MORTGAGE,130000,447xx,OH,5.29,0,0,24,,11,0,43684,56.5,33,575.58,0,0,0,0,,INDIVIDUAL,26th week,0,0,155417,77300
5000,5000,5000,36 months, ,9.17,B,B2,clerk,10+ years,RENT,72000,110xx,NY,4.17,0,0,49,44,7,1,9046,46.6,39,142.16,0,0,0,0,69,INDIVIDUAL,17th week,0,0,9046,19400
10000,10000,10000,36 months, ,13.53,B,B5,Field Supervisor,10+ years,RENT,70000,104xx,NY,14.26,0,2,27,,18,0,6677,54.3,46,1892.37,0,0,0,0,27,INDIVIDUAL,100th week,0,0,101711,12300
20000,20000,20000,36 months,BAT3141736,14.09,B,B5,Banana Republic,7 years,RENT,54000,021xx,MA,17.66,0,1,,,6,0,14594,53.5,10,4542.74,0,0,0,0,,INDIVIDUAL,135th week,0,0,30032,27300
21000,21000,21000,60 months, ,19.72,D,D5,Danis Construction Co,10+ years,MORTGAGE,180000,276xx,NC,18.46,0,1,25,,11,0,30358,93.1,29,8610.26,0,0,0,0,,INDIVIDUAL,130th week,0,0,788450,32600
15000,15000,15000,36 months,BAT6248271,12.49,B,B5,Software Systems Analyst,3 years,MORTGAGE,73000,284xx,NC,23.21,0,1,,,10,0,9185,51.3,27,1139.96,0,0,0,0,,INDIVIDUAL,35th week,0,464,383256,17900
15725,15725,15725,36 months, ,18.24,D,D5,sale representative,2 years,RENT,35000,112xx,NY,11.28,0,1,,,12,0,10859,37.7,22,1377.78,0,0,0,0,,INDIVIDUAL,26th week,0,0,10859,28800
16450,16450,16450,36 months, ,12.12,B,B3,dairy mix,9 years,MORTGAGE,52000,337xx,FL,28.75,0,1,,,10,0,11625,65.7,24,3194,0,0,0,0,,INDIVIDUAL,139th week,0,0,217464,17700
8000,8000,8000,36 months,BAT5642237,13.49,C,C2,Monster Worldwide,5 years,MORTGAGE,52000,014xx,MA,18.25,1,0,23,,12,0,14434,67.4,28,1699.42,0,251.32,2.5132,0,,INDIVIDUAL,135th week,0,,,
8825,8825,8825,36 months, ,15.61,D,D1,Alarm Rep.,10+ years,RENT,35000,481xx,MI,21.54,0,0,,69,8,1,11842,57.8,25,830.63,0,0,0,0,,INDIVIDUAL,35th week,0,0,18483,20500
7500,7500,7500,36 months,,12.39,C,C1,cpht,3 years,RENT,30720,150xx,PA,21.95,1,0,16,,5,0,28850,95.8,17,856.73,0,0,0,0,16,INDIVIDUAL,57th week,0,0,28850,30100
11000,11000,11000,60 months, ,9.99,B,B3,Technical,10+ years,MORTGAGE,60000,925xx,CA,16.56,0,1,,,11,0,10046,43.1,12,353.06,0,0,0,0,,INDIVIDUAL,17th week,0,0,278770,23300
20000,20000,20000,60 months,BAT6248271,14.99,C,C5,Mold maker,10+ years,RENT,47000,601xx,IL,21.79,5,0,6,,5,0,8278,75.3,23,3401.28,0,0,0,0,,INDIVIDUAL,65th week,0,0,26927,11000
5000,5000,5000,60 months,BAT5298613,17.99,E,E1,Elk Lake School and Susquehanna Career &,< 1 year,MORTGAGE,37000,186xx,PA,11.58,0,1,75,,9,0,13619,87.9,20,2580.07,0,0,0,0,,INDIVIDUAL,239th week,0,,,
18000,18000,18000,60 months,BAT5060554,15.59,D,D1,Connectivity Account Manager,2 years,RENT,80184,941xx,CA,10.05,0,0,,,9,0,16467,78.4,14,2611.5,0,0,0,0,,INDIVIDUAL,52th week,0,0,26103,21000
7500,7500,7500,36 months,BAT5241177,12.69,C,C2,Sales,3 years,RENT,27150,210xx,MD,9.86,0,0,57,,13,0,9536,47.4,24,227.16,0,0,0,0,57,INDIVIDUAL,13th week,0,0,46609,20100
3000,3000,3000,36 months, ,19.52,D,D4,Indian Health  Service,10+ years,MORTGAGE,112224,221xx,VA,13.56,0,0,60,,9,0,4881,99.6,26,515.14,0,0,0,0,61,INDIVIDUAL,52th week,0,0,597520,4900
30000,30000,30000,36 months, ,7.62,A,A3,Faculty,10+ years,MORTGAGE,95000,751xx,TX,15.08,0,0,,,14,0,35417,53.1,40,2948.57,0,0,0,0,,INDIVIDUAL,100th week,0,0,234138,66700
29000,29000,29000,60 months, ,20.99,E,E4,Civilian Analyst,4 years,MORTGAGE,95000,782xx,TX,37.86,0,2,,,13,0,25845,100.2,24,5435.79,0,0,0,0,,INDIVIDUAL,48th week,0,0,222119,25800
11400,11400,11300,36 months,BAT5319342,7.69,A,A4,Training Officer,1 year,RENT,58212,956xx,CA,17.75,0,0,,114,26,1,12311,44.8,40,1028.25,0,0,0,0,,INDIVIDUAL,78th week,0,0,71073,27500
6000,6000,6000,36 months, ,10.49,B,B3,Manager,8 years,MORTGAGE,102000,932xx,CA,14.13,1,0,20,72,8,2,18698,92.1,14,499.6,0,0,0,0,73,INDIVIDUAL,48th week,0,0,79412,20300
5000,5000,5000,36 months,BAT5019662,11.99,B,B3,custodial,10+ years,MORTGAGE,42600,154xx,PA,8.28,1,0,5,101,4,1,2504,89.4,11,812.41,0,0,0,0,,INDIVIDUAL,95th week,0,0,87200,2800
11550,11550,11550,36 months, ,11.53,B,B5,,n/a,RENT,25135,956xx,CA,13.61,0,0,62,,10,0,11116,28.8,28,413.93,0,0,0,0,,INDIVIDUAL,17th week,0,0,11116,38600
16000,16000,16000,36 months,BAT5662637,11.53,B,B5,engineer,10+ years,RENT,65000,891xx,NV,11.45,0,2,62,,11,0,17771,48.6,26,847.28,0,0,0,0,62,INDIVIDUAL,26th week,0,0,27382,36600
9000,9000,9000,36 months, ,11.22,B,B5,Customer Service Supervisor,5 years,RENT,46350,463xx,IN,28.72,0,3,49,26,13,1,4362,19.9,23,78.54,0,0,0,0,49,INDIVIDUAL,4th week,0,0,56909,21900
6075,6075,6075,36 months,BAT5319342,18.99,E,E1,,n/a,OWN,19100,928xx,CA,16.84,0,1,58,,7,0,3546,70.9,17,862.24,0,0,0,0,58,INDIVIDUAL,39th week,0,0,7387,5000
10800,10800,10600,36 months, ,9.63,A,A5,Commonwealth of Virginia,< 1 year,RENT,35000,232xx,VA,8.85,0,0,,,7,0,10935,52.1,13,1356.44,0,13.47,4.67,0,,INDIVIDUAL,91th week,0,,,
8000,8000,8000,36 months,BAT6248271,13.35,C,C2,Ultrasound technologist,7 years,MORTGAGE,80000,085xx,NJ,15.12,1,1,13,8,14,1,14645,48.8,22,254.98,0,0,0,0,56,INDIVIDUAL,13th week,0,0,302196,30000
1000,1000,1000,36 months, ,13.98,C,C3,Custommer Service Representative,9 years,MORTGAGE,58000,197xx,DE,3.19,0,0,,,4,0,2005,23.6,45,11.65,0,0,0,0,,INDIVIDUAL,4th week,0,0,147642,8500
10000,10000,10000,36 months,BAT4408664,21,E,E2,Ameriprise Financial,4 years,RENT,49300,891xx,NV,28.38,0,1,73,,26,0,16590,59,40,3562.9,0,0,0,0,73,INDIVIDUAL,156th week,0,0,116114,25400
8400,8400,8400,36 months,BAT4031849,19.52,D,D4,Department of Veterans affairs,6 years,MORTGAGE,1.00E+05,891xx,NV,16.98,0,1,,,13,0,19858,75.2,20,401.8,0,0,0,0,,INDIVIDUAL,13th week,0,0,229893,26400
14000,14000,14000,36 months,BAT3016651,11.99,B,B3,Quality Assurance Supervisor,6 years,MORTGAGE,1.00E+05,983xx,WA,9.72,0,2,,,7,0,28904,97.3,18,1139.26,0,1542.72,277.6896,0,,INDIVIDUAL,39th week,0,0,173522,29700
14800,14800,14800,60 months,BAT5662637,18.55,E,E2,rn,4 years,MORTGAGE,48000,321xx,FL,32.83,0,2,27,,18,0,7457,30.3,33,1188.77,0,0,0,0,28,INDIVIDUAL,26th week,0,0,274336,24600
7700,7700,7700,36 months, ,8.9,A,A5,Salem Five Cents Savings Bank,8 years,RENT,83000,019xx,MA,10.66,0,1,40,,13,0,11476,30.6,31,806.66,0,0,0,0,,INDIVIDUAL,78th week,0,0,35200,37500
15000,15000,15000,36 months,BAT5642237,11.99,B,B5,Priority Staffing,2 years,MORTGAGE,1.00E+05,890xx,NV,7.33,0,2,,,11,0,7614,24.3,19,443.93,0,0,0,0,,INDIVIDUAL,17th week,0,,,
10000,10000,10000,36 months,BAT5537013,16.45,E,E1,,n/a,RENT,47435,902xx,CA,19.93,0,1,43,116,13,1,10941,93.8,18,892.85,0,0,0,0,,INDIVIDUAL,31th week,0,,,
5000,5000,4975,60 months,BAT3822483,10.37,B,B3,LSAC,10+ years,MORTGAGE,1.00E+05,189xx,PA,1.72,1,2,4,,17,0,0,0,40,127.98,0,0,0,0,,INDIVIDUAL,13th week,0,,,
23325,23325,23325,36 months,BAT5349407,25.57,F,F5,Carrier,10+ years,RENT,80000,333xx,FL,13.55,0,1,,,13,0,22620,78.8,21,8904.56,0,0,0,0,,INDIVIDUAL,104th week,0,0,22620,28700
21850,21850,21850,60 months, ,24.08,F,F2,Iron Workers Local 55 Foundation Steel,10+ years,MORTGAGE,65000,458xx,OH,22.73,0,1,,97,6,1,5586,53.7,11,10378.39,0,0,0,0,,INDIVIDUAL,117th week,0,2195,94727,10400
7200,7200,7200,36 months,BAT3938478,19.2,D,D3,TSO,3 years,OWN,40000,282xx,NC,20.34,0,0,36,,6,0,7173,47.5,10,1529.03,0,0,0,0,,INDIVIDUAL,70th week,0,0,23909,15100
21200,21200,21175,60 months, ,18.25,D,D5,Conergy,4 years,RENT,57250,802xx,CO,23.25,0,0,36,,13,0,37717,85.3,30,9655.05,0,0,0,0,,INDIVIDUAL,178th week,0,,,
10000,10000,10000,36 months, ,11.53,B,B5,Financial Analyst,< 1 year,RENT,62000,021xx,MA,20.24,0,1,,,16,0,5421,76.4,30,177.11,0,0,0,0,,INDIVIDUAL,9th week,0,0,76183,7100
14000,14000,14000,36 months,BAT5349407,6.62,A,A2,Account Executive,6 years,MORTGAGE,50500,841xx,UT,14.73,0,0,65,,13,0,15924,56.1,28,1264.66,0,0,0,0,,INDIVIDUAL,100th week,0,575,207912,28400
7000,7000,7000,36 months,BAT5748082,6.03,A,A1,,5 years,MORTGAGE,70000,601xx,IL,11.3,0,1,,,16,0,4120,8.4,47,204.46,0,0,0,0,,INDIVIDUAL,70th week,0,,,
21000,21000,20800,36 months, ,7.62,A,A3,Branch Manager,3 years,MORTGAGE,2.00E+05,895xx,NV,26.62,0,3,,,21,0,201154,3,61,2242.81,0,0,0,0,,INDIVIDUAL,104th week,0,70,770579,334500
10000,10000,10000,60 months, ,12.39,C,C1,Security Officer,10+ years,MORTGAGE,33500,864xx,AZ,31.92,0,1,,45,12,1,10364,49.6,47,1057.88,0,0,0,0,,INDIVIDUAL,48th week,0,0,139017,20900
7700,7700,7700,36 months,BAT3016651,19.99,E,E1,Worker,< 1 year,RENT,26880,911xx,CA,33.17,0,0,,,9,0,6651,76.4,11,1922.39,0,0,0,0,,INDIVIDUAL,83th week,0,0,58818,8700
8000,8000,8000,36 months,BAT5319342,12.99,C,C1,Territory Sales Rep,1 year,RENT,52000,029xx,RI,14.29,0,0,31,,8,0,3974,62.1,15,1187.76,0,0,0,1,31,INDIVIDUAL,74th week,0,0,14518,6400
5000,5000,5000,36 months, ,7.89,A,A5,Sales,5 years,MORTGAGE,62000,495xx,MI,13.36,0,0,,,6,0,1668,16.7,21,182.77,0,0,0,0,,INDIVIDUAL,26th week,0,0,158932,10000
6000,6000,6000,36 months,BAT6004464,5.32,A,A1,Senior Attorney,5 years,MORTGAGE,98000,721xx,AR,14.06,0,0,,,8,0,7015,55.2,31,23.05,0,0,0,0,,INDIVIDUAL,4th week,0,0,242276,12700
14000,14000,14000,60 months, ,17.57,D,D4,Employment advisor,< 1 year,MORTGAGE,76000,295xx,SC,35.28,0,1,47,14,11,1,5571,72.4,46,2819.66,0,0,0,0,,INDIVIDUAL,65th week,0,0,184658,7700
35000,35000,35000,36 months,BAT3369838,16.29,C,C4,Greater Metropolitan Area Housing Auth,10+ years,MORTGAGE,88000,612xx,IL,22.54,0,0,,,6,0,44652,94,15,9314.2,0,0,0,0,,INDIVIDUAL,139th week,0,0,142455,47500
7150,7150,7150,36 months,BAT6612051,12.69,C,C2,,n/a,MORTGAGE,25000,750xx,TX,23.09,0,0,29,,13,0,14242,41.8,30,576.89,0,0,0,0,55,INDIVIDUAL,39th week,0,6050,80383,34100
30700,30700,30700,60 months, ,12.69,C,C2,Program Director,< 1 year,MORTGAGE,185000,105xx,NY,16.45,0,1,,60,11,1,30467,85.1,21,1562.19,0,0,0,0,,INDIVIDUAL,22th week,0,0,721886,35800
7500,7500,7500,36 months, ,6.49,A,A2,Proposal Manager,10+ years,OWN,74500,483xx,MI,5.77,0,0,,,3,0,4482,71.1,15,468.61,0,0,0,0,,INDIVIDUAL,61th week,0,0,6299,6300
35000,35000,35000,60 months,BAT4127326,13.98,C,C3,project manager,2 years,MORTGAGE,87000,928xx,CA,7.19,0,0,,,5,0,19811,69.5,17,5229.87,0,0,0,0,,INDIVIDUAL,61th week,0,0,464970,28500
4450,4450,4450,36 months, ,13.99,C,C4,SALES MANAGER,10+ years,RENT,72000,928xx,CA,5.83,0,1,78,36,5,2,1895,2.1,14,240.66,0,0,0,0,78,INDIVIDUAL,22th week,0,0,4279,8700
7050,7050,7050,36 months,BAT5260863,16.99,D,D3,Caregiver,2 years,RENT,26000,897xx,NV,20.73,0,1,39,,9,0,7469,45.3,40,190.84,0,0,0,0,39,INDIVIDUAL,9th week,0,0,90280,16500
15000,15000,15000,36 months,BAT5260863,8.18,B,B1,President,10+ years,RENT,96000,956xx,CA,11.59,0,1,24,,7,0,13324,71.6,9,285.56,0,0,0,0,24,INDIVIDUAL,13th week,0,0,23827,18600
18200,18200,18200,60 months, ,10.99,B,B4,clerk,10+ years,MORTGAGE,60000,077xx,NJ,8.92,1,1,22,,11,0,16806,64.1,30,1262.55,0,0,0,0,,INDIVIDUAL,35th week,0,0,242478,26200
19750,19750,19750,60 months,BAT3840785,10.99,B,B4,truck driver,10+ years,MORTGAGE,55000,853xx,AZ,33.8,0,0,,,11,0,13116,35.6,17,1187.47,0,0,0,0,,INDIVIDUAL,31th week,0,308,218195,36800
10000,10000,10000,36 months,BAT4268557,12.69,C,C2,Research and Regulatory Manager,< 1 year,RENT,49900,276xx,NC,33.5,0,0,72,,9,0,7661,69.6,24,855.06,0,0,0,0,72,INDIVIDUAL,39th week,0,0,38021,11000
8000,8000,8000,60 months,BAT4818662,12.49,B,B5,Letter carrier,8 years,RENT,60000,120xx,NY,8.18,0,0,,,8,0,6632,22.9,25,1271.29,0,0,0,0,,INDIVIDUAL,74th week,0,0,18142,29000
35000,35000,35000,60 months, ,16.29,C,C4,west bend mutal insurance,10+ years,MORTGAGE,85000,530xx,WI,19.62,0,2,,,15,0,39733,69.5,26,11384.8,0,0,0,0,,INDIVIDUAL,121th week,0,0,367714,57200
7000,7000,7000,36 months,BAT3058155,20.49,E,E1,Swedish Edmonds Hospital,3 years,RENT,104000,982xx,WA,1.35,2,0,15,,2,0,2008,41.8,21,1938.26,0,501.77,5.017699998,0,24,INDIVIDUAL,91th week,0,0,2008,4800
7200,7200,7200,36 months, ,11.53,B,B5,Bond clerk,8 years,RENT,30000,760xx,TX,36.8,0,1,,,13,0,6476,31.1,31,444.63,0,0,0,1,,INDIVIDUAL,35th week,0,1565,20302,20800
22000,22000,22000,60 months, ,13.99,C,C4,Store Manager,9 years,RENT,52000,310xx,GA,33.77,0,0,,,12,0,10050,48.8,17,2181.13,0,0,0,0,,INDIVIDUAL,39th week,0,0,69166,20600
3375,3375,3375,36 months, ,21,E,E2,Working,7 years,RENT,18000,270xx,NC,21.4,0,0,,,10,0,7271,72.7,12,1185.52,0,0,0,0,,INDIVIDUAL,139th week,0,0,7271,10000
30000,30000,30000,60 months,BAT5319342,13.98,C,C3,Payroll Tax Supervisor,4 years,RENT,71500,014xx,MA,15.76,0,0,,,9,0,13022,51.7,14,5629.97,0,0,0,0,,INDIVIDUAL,78th week,0,0,118975,25200
12000,12000,12000,60 months,,11.99,B,B5,Sr. Administrative Services Associate,4 years,MORTGAGE,80849.6,918xx,CA,15.15,1,0,16,,22,0,22029,26.7,58,1082.84,0,0,0,0,45,INDIVIDUAL,39th week,0,0,263773,82400
12000,12000,12000,60 months,BAT4711174,14.47,C,C2,RN,5 years,MORTGAGE,82000,333xx,FL,20.54,1,0,13,,8,0,12613,88.2,28,3076.57,0,0,0,0,13,INDIVIDUAL,109th week,0,0,261116,14300
16000,16000,15750,60 months, ,19.29,E,E4,Tristar,7 years,MORTGAGE,72000,925xx,CA,12.92,0,0,,,14,0,19367,77.2,17,7872.32,0,0,0,0,,INDIVIDUAL,226th week,0,,,
4000,4000,4000,36 months, ,6.24,A,A2,Director,8 years,OWN,110000,774xx,TX,12.95,0,0,,,15,0,9348,18.8,21,58.05,0,0,0,0,,INDIVIDUAL,13th week,0,0,36931,49700
12500,12500,12500,36 months, ,14.65,C,C5,supetvisor,10+ years,OWN,85000,484xx,MI,8.27,1,1,20,29,12,2,4656,43.1,26,1237.28,0,0,0,0,35,INDIVIDUAL,39th week,0,0,207856,10800
19000,19000,19000,36 months,BAT4106493,13.67,C,C4,,n/a,OWN,43000,236xx,WV,25.73,0,1,,,9,0,27393,64,21,399.13,0,0,0,0,,INDIVIDUAL,9th week,0,0,91655,43101
6000,6000,6000,36 months,,5.32,A,A1,Customer Service Rep.,9 years,MORTGAGE,60000,554xx,MN,0.54,0,0,37,,4,0,499,6,13,75.98,0,0,0,0,,INDIVIDUAL,13th week,0,0,141497,8300
14000,14000,14000,60 months,BAT6248271,20.2,E,E3,Wireman Apprentice,2 years,MORTGAGE,40000,784xx,TX,8.16,0,0,,,6,0,0,0,8,3059.26,0,0,0,0,,INDIVIDUAL,61th week,0,0,8760,12200
35000,35000,35000,36 months, ,11.14,B,B2,Bank of America,10+ years,MORTGAGE,179980,750xx,TX,7.41,0,1,,,12,0,13497,44.8,18,1548.3,0,0,0,0,,INDIVIDUAL,22th week,0,0,145746,30100
9175,9175,9175,36 months,BAT3058155,12.12,B,B3,,n/a,OWN,28300,954xx,CA,17.81,0,0,,,8,0,12076,64.9,16,1813.96,0,0,0,0,,INDIVIDUAL,156th week,0,,,
2000,2000,2000,36 months,BAT338166,13.35,C,C2,nurse,10+ years,RENT,48000,773xx,TX,11.35,0,0,,,4,0,1566,25.3,5,292.01,0,0,0,0,,INDIVIDUAL,70th week,0,0,12973,6200
23975,23975,23950,60 months,BAT5260863,19.99,E,E4,business analyst lead,4 years,MORTGAGE,93000,275xx,NC,19.61,1,0,4,,12,0,12041,85.2,20,1133.06,0,0,0,0,,INDIVIDUAL,13th week,0,0,233372,13900
13600,13600,13600,60 months, ,22.99,F,F1,Retail Sales,1 year,RENT,38000,950xx,CA,30.39,0,1,74,,13,0,18479,56.7,20,2459.36,0,0,0,0,,INDIVIDUAL,43th week,0,0,35859,32600
